@relation ThresholdCurve

@attribute Instance_number numeric
@attribute 'True Positives' numeric
@attribute 'False Negatives' numeric
@attribute 'False Positives' numeric
@attribute 'True Negatives' numeric
@attribute 'False Positive Rate' numeric
@attribute 'True Positive Rate' numeric
@attribute Precision numeric
@attribute Recall numeric
@attribute Fallout numeric
@attribute FMeasure numeric
@attribute 'Sample Size' numeric
@attribute Lift numeric
@attribute Threshold numeric

@data
451,3582,459,3641,7220,0.335236,0.886414,0.495916,0.886414,0.504084,0.636009,0.4847,1.828789,0.145
452,3582,459,3640,7221,0.335144,0.886414,0.495984,0.886414,0.504016,0.636065,0.484633,1.829043,0.145071
453,3581,460,3640,7221,0.335144,0.886167,0.495915,0.886167,0.504085,0.635944,0.484566,1.828785,0.145333
454,3581,460,3639,7222,0.335052,0.886167,0.495983,0.886167,0.504017,0.636,0.484499,1.829038,0.145867
455,3580,461,3639,7222,0.335052,0.885919,0.495914,0.885919,0.504086,0.635879,0.484432,1.828781,0.146
456,3575,466,3617,7244,0.333026,0.884682,0.49708,0.884682,0.50292,0.636517,0.48262,1.833083,0.146667
457,3575,466,3616,7245,0.332934,0.884682,0.497149,0.884682,0.502851,0.636574,0.482553,1.833338,0.147333
458,3575,466,3615,7246,0.332842,0.884682,0.497218,0.884682,0.502782,0.636631,0.482486,1.833593,0.147633
459,3575,466,3614,7247,0.33275,0.884682,0.497288,0.884682,0.502712,0.636687,0.482418,1.833848,0.147667
460,3575,466,3613,7248,0.332658,0.884682,0.497357,0.884682,0.502643,0.636744,0.482351,1.834103,0.148
461,3566,475,3575,7286,0.329159,0.882455,0.49937,0.882455,0.50063,0.637811,0.479197,1.841527,0.148667
462,3566,475,3574,7287,0.329067,0.882455,0.49944,0.882455,0.50056,0.637868,0.47913,1.841785,0.149167
463,3566,475,3573,7288,0.328975,0.882455,0.49951,0.882455,0.50049,0.637925,0.479063,1.842043,0.149667
464,3566,475,3572,7289,0.328883,0.882455,0.49958,0.882455,0.50042,0.637982,0.478996,1.842301,0.15
465,3560,481,3536,7325,0.325569,0.88097,0.501691,0.88097,0.498309,0.63931,0.476178,1.850087,0.150667
466,3560,481,3535,7326,0.325476,0.88097,0.501762,0.88097,0.498238,0.639368,0.476111,1.850348,0.15079
467,3560,481,3534,7327,0.325384,0.88097,0.501833,0.88097,0.498167,0.639425,0.476043,1.850608,0.150967
468,3560,481,3533,7328,0.325292,0.88097,0.501903,0.88097,0.498097,0.639483,0.475976,1.850869,0.151
469,3560,481,3531,7330,0.325108,0.88097,0.502045,0.88097,0.497955,0.639598,0.475842,1.851391,0.151667
470,3560,481,3530,7331,0.325016,0.88097,0.502116,0.88097,0.497884,0.639655,0.475775,1.851652,0.152
471,3555,486,3499,7362,0.322162,0.879733,0.503969,0.879733,0.496031,0.640829,0.473359,1.858488,0.152233
472,3554,487,3499,7362,0.322162,0.879485,0.503899,0.879485,0.496101,0.640707,0.473292,1.858229,0.1535
473,3554,487,3497,7364,0.321978,0.879485,0.504042,0.879485,0.495958,0.640822,0.473158,1.858756,0.154
474,3550,491,3467,7394,0.319216,0.878495,0.505914,0.878495,0.494086,0.642069,0.470876,1.86566,0.154667
475,3550,491,3466,7395,0.319123,0.878495,0.505986,0.878495,0.494014,0.642127,0.470809,1.865926,0.1547
476,3550,491,3465,7396,0.319031,0.878495,0.506058,0.878495,0.493942,0.642185,0.470742,1.866192,0.154722
477,3550,491,3464,7397,0.318939,0.878495,0.506131,0.878495,0.493869,0.642243,0.470675,1.866458,0.155
478,3550,491,3463,7398,0.318847,0.878495,0.506203,0.878495,0.493797,0.642301,0.470608,1.866724,0.155462
479,3550,491,3462,7399,0.318755,0.878495,0.506275,0.878495,0.493725,0.64236,0.470541,1.866991,0.155833
480,3549,492,3462,7399,0.318755,0.878248,0.506205,0.878248,0.493795,0.642237,0.470474,1.866731,0.156
481,3548,493,3438,7423,0.316545,0.878,0.507873,0.878,0.492127,0.643511,0.468796,1.872883,0.156667
482,3548,493,3436,7425,0.316361,0.878,0.508018,0.878,0.491982,0.643628,0.468662,1.87342,0.156667
483,3548,493,3434,7427,0.316177,0.878,0.508164,0.878,0.491836,0.643745,0.468528,1.873956,0.1572
484,3548,493,3433,7428,0.316085,0.878,0.508237,0.878,0.491763,0.643803,0.468461,1.874225,0.158
485,3542,499,3408,7453,0.313783,0.876516,0.50964,0.876516,0.49036,0.644527,0.46638,1.879401,0.1588
486,3542,499,3407,7454,0.313691,0.876516,0.509714,0.876516,0.490286,0.644586,0.466313,1.879671,0.16
487,3536,505,3376,7485,0.310837,0.875031,0.511574,0.875031,0.488426,0.645668,0.46383,1.886532,0.160333
488,3536,505,3375,7486,0.310745,0.875031,0.511648,0.875031,0.488352,0.645727,0.463763,1.886805,0.1608
489,3536,505,3374,7487,0.310653,0.875031,0.511722,0.875031,0.488278,0.645786,0.463696,1.887078,0.161
490,3535,506,3372,7489,0.310469,0.874783,0.5118,0.874783,0.4882,0.64578,0.463495,1.887364,0.161333
491,3535,506,3371,7490,0.310377,0.874783,0.511874,0.874783,0.488126,0.645839,0.463428,1.887637,0.162
492,3531,510,3347,7514,0.308167,0.873794,0.513376,0.873794,0.486624,0.646763,0.461549,1.893177,0.162667
493,3531,510,3346,7515,0.308075,0.873794,0.513451,0.873794,0.486549,0.646822,0.461482,1.893452,0.163
494,3531,510,3345,7516,0.307983,0.873794,0.513525,0.873794,0.486475,0.646881,0.461415,1.893728,0.1635
495,3531,510,3344,7517,0.307891,0.873794,0.5136,0.873794,0.4864,0.64694,0.461347,1.894003,0.164
496,3529,512,3312,7549,0.304944,0.873299,0.51586,0.873299,0.48414,0.648594,0.459066,1.902338,0.164167
497,3529,512,3311,7550,0.304852,0.873299,0.515936,0.873299,0.484064,0.648654,0.458999,1.902617,0.16499
498,3529,512,3310,7551,0.30476,0.873299,0.516011,0.873299,0.483989,0.648713,0.458932,1.902895,0.165
499,3529,512,3308,7553,0.304576,0.873299,0.516162,0.873299,0.483838,0.648833,0.458797,1.903451,0.1651
500,3529,512,3307,7554,0.304484,0.873299,0.516238,0.873299,0.483762,0.648892,0.45873,1.90373,0.165143
501,3529,512,3306,7555,0.304392,0.873299,0.516313,0.873299,0.483687,0.648952,0.458663,1.904008,0.165667
502,3529,512,3305,7556,0.3043,0.873299,0.516389,0.873299,0.483611,0.649011,0.458596,1.904287,0.166
503,3524,517,3274,7587,0.301446,0.872061,0.518388,0.872061,0.481612,0.650244,0.45618,1.911659,0.167324
504,3524,517,3273,7588,0.301353,0.872061,0.518464,0.872061,0.481536,0.650304,0.456113,1.91194,0.168
505,3521,520,3244,7617,0.298683,0.871319,0.520473,0.871319,0.479527,0.651675,0.453966,1.919349,0.168333
506,3521,520,3243,7618,0.298591,0.871319,0.52055,0.871319,0.47945,0.651735,0.453899,1.919633,0.168667
507,3521,520,3242,7619,0.298499,0.871319,0.520627,0.871319,0.479373,0.651796,0.453832,1.919917,0.169667
508,3520,521,3242,7619,0.298499,0.871072,0.520556,0.871072,0.479444,0.651671,0.453765,1.919655,0.17
509,3518,523,3226,7635,0.297026,0.870577,0.521649,0.870577,0.478351,0.652388,0.452557,1.923685,0.170033
510,3518,523,3225,7636,0.296934,0.870577,0.521726,0.870577,0.478274,0.652448,0.45249,1.92397,0.172
511,3513,528,3195,7666,0.294172,0.869339,0.523703,0.869339,0.476297,0.653642,0.450141,1.93126,0.1724
512,3513,528,3194,7667,0.29408,0.869339,0.523781,0.869339,0.476219,0.653703,0.450074,1.931548,0.173524
513,3513,528,3193,7668,0.293988,0.869339,0.523859,0.869339,0.476141,0.653764,0.450007,1.931836,0.174
514,3508,533,3167,7694,0.291594,0.868102,0.525543,0.868102,0.474457,0.654722,0.447926,1.938046,0.176
515,3504,537,3136,7725,0.28874,0.867112,0.527711,0.867112,0.472289,0.656118,0.445578,1.94604,0.177
516,3504,537,3135,7726,0.288647,0.867112,0.52779,0.867112,0.47221,0.65618,0.445511,1.946333,0.178
517,3497,544,3108,7753,0.286161,0.86538,0.529447,0.86538,0.470553,0.65696,0.443229,1.952444,0.179
518,3497,544,3106,7755,0.285977,0.86538,0.529608,0.86538,0.470392,0.657084,0.443095,1.953035,0.18
519,3489,552,3083,7778,0.28386,0.8634,0.530889,0.8634,0.469111,0.657496,0.441015,1.957759,0.180333
520,3489,552,3082,7779,0.283768,0.8634,0.530969,0.8634,0.469031,0.657557,0.440948,1.958056,0.181
521,3489,552,3081,7780,0.283676,0.8634,0.53105,0.8634,0.46895,0.657619,0.44088,1.958354,0.181167
522,3489,552,3080,7781,0.283583,0.8634,0.531131,0.8634,0.468869,0.657681,0.440813,1.958653,0.181667
523,3489,552,3078,7783,0.283399,0.8634,0.531293,0.8634,0.468707,0.657805,0.440679,1.959249,0.1818
524,3488,553,3078,7783,0.283399,0.863153,0.531221,0.863153,0.468779,0.657679,0.440612,1.958986,0.182
525,3486,555,3054,7807,0.28119,0.862658,0.533028,0.862658,0.466972,0.658917,0.438867,1.965646,0.182352
526,3486,555,3053,7808,0.281098,0.862658,0.533109,0.862658,0.466891,0.658979,0.4388,1.965947,0.182667
527,3486,555,3052,7809,0.281005,0.862658,0.533191,0.862658,0.466809,0.659041,0.438733,1.966247,0.183143
528,3486,555,3051,7810,0.280913,0.862658,0.533272,0.862658,0.466728,0.659104,0.438666,1.966548,0.183357
529,3486,555,3050,7811,0.280821,0.862658,0.533354,0.862658,0.466646,0.659166,0.438599,1.966849,0.184
530,3482,559,3022,7839,0.278243,0.861668,0.535363,0.861668,0.464637,0.660408,0.436451,1.974258,0.1845
531,3482,559,3021,7840,0.278151,0.861668,0.535445,0.861668,0.464555,0.66047,0.436384,1.974562,0.184667
532,3482,559,3020,7841,0.278059,0.861668,0.535528,0.861668,0.464472,0.660533,0.436317,1.974865,0.184667
533,3482,559,3019,7842,0.277967,0.861668,0.53561,0.861668,0.46439,0.660596,0.43625,1.975169,0.1857
534,3482,559,3018,7843,0.277875,0.861668,0.535692,0.861668,0.464308,0.660658,0.436183,1.975473,0.1859
535,3482,559,3017,7844,0.277783,0.861668,0.535775,0.861668,0.464225,0.660721,0.436116,1.975777,0.186
536,3479,562,2990,7871,0.275297,0.860926,0.537796,0.860926,0.462204,0.662036,0.434103,1.98323,0.1864
537,3479,562,2989,7872,0.275205,0.860926,0.537879,0.860926,0.462121,0.662099,0.434036,1.983536,0.1868
538,3479,562,2988,7873,0.275113,0.860926,0.537962,0.860926,0.462038,0.662162,0.433969,1.983843,0.187
539,3479,562,2987,7874,0.275021,0.860926,0.538045,0.860926,0.461955,0.662225,0.433901,1.98415,0.188
540,3476,565,2959,7902,0.272443,0.860183,0.540171,0.860183,0.459829,0.663612,0.431821,1.991989,0.1884
541,3475,566,2959,7902,0.272443,0.859936,0.540099,0.859936,0.459901,0.663484,0.431754,1.991725,0.1885
542,3475,566,2958,7903,0.272351,0.859936,0.540183,0.859936,0.459817,0.663548,0.431687,1.992035,0.188667
543,3475,566,2957,7904,0.272259,0.859936,0.540267,0.859936,0.459733,0.663611,0.43162,1.992345,0.189333
544,3475,566,2955,7906,0.272074,0.859936,0.540435,0.859936,0.459565,0.663738,0.431486,1.992964,0.189333
545,3475,566,2954,7907,0.271982,0.859936,0.54052,0.859936,0.45948,0.663801,0.431419,1.993274,0.19
546,3472,569,2933,7928,0.270049,0.859193,0.542077,0.859193,0.457923,0.664752,0.429808,1.999016,0.190333
547,3472,569,2932,7929,0.269957,0.859193,0.542161,0.859193,0.457839,0.664816,0.429741,1.999328,0.190667
548,3472,569,2931,7930,0.269865,0.859193,0.542246,0.859193,0.457754,0.664879,0.429674,1.99964,0.191333
549,3471,570,2931,7930,0.269865,0.858946,0.542174,0.858946,0.457826,0.664752,0.429607,1.999377,0.191905
550,3471,570,2930,7931,0.269773,0.858946,0.542259,0.858946,0.457741,0.664815,0.42954,1.999689,0.192
551,3469,572,2901,7960,0.267102,0.858451,0.544584,0.858451,0.455416,0.666411,0.427459,2.008263,0.192833
552,3469,572,2900,7961,0.26701,0.858451,0.544669,0.858451,0.455331,0.666475,0.427392,2.008578,0.193
553,3469,572,2899,7962,0.266918,0.858451,0.544755,0.858451,0.455245,0.666539,0.427325,2.008894,0.193333
554,3469,572,2898,7963,0.266826,0.858451,0.544841,0.858451,0.455159,0.666603,0.427258,2.009209,0.194
555,3464,577,2881,7980,0.265261,0.857214,0.545942,0.857214,0.454058,0.667052,0.425782,2.01327,0.194267
556,3464,577,2880,7981,0.265169,0.857214,0.546028,0.857214,0.453972,0.667116,0.425715,2.013587,0.194833
557,3464,577,2879,7982,0.265077,0.857214,0.546114,0.857214,0.453886,0.66718,0.425648,2.013905,0.1952
558,3464,577,2878,7983,0.264985,0.857214,0.5462,0.857214,0.4538,0.667245,0.42558,2.014222,0.195257
559,3464,577,2877,7984,0.264893,0.857214,0.546286,0.857214,0.453714,0.667309,0.425513,2.01454,0.195833
560,3464,577,2876,7985,0.264801,0.857214,0.546372,0.857214,0.453628,0.667373,0.425446,2.014857,0.196
561,3460,581,2860,8001,0.263328,0.856224,0.547468,0.856224,0.452532,0.667889,0.424104,2.0189,0.197667
562,3460,581,2859,8002,0.263235,0.856224,0.547555,0.856224,0.452445,0.667954,0.424037,2.019219,0.197929
563,3460,581,2858,8003,0.263143,0.856224,0.547642,0.856224,0.452358,0.668018,0.42397,2.019539,0.198
564,3454,587,2839,8022,0.261394,0.854739,0.548864,0.854739,0.451136,0.668473,0.422292,2.024046,0.1985
565,3454,587,2838,8023,0.261302,0.854739,0.548951,0.854739,0.451049,0.668538,0.422225,2.024367,0.199
566,3454,587,2837,8024,0.26121,0.854739,0.549038,0.854739,0.450962,0.668602,0.422158,2.024689,0.199667
567,3454,587,2836,8025,0.261118,0.854739,0.549126,0.854739,0.450874,0.668667,0.422091,2.025011,0.2
568,3448,593,2812,8049,0.258908,0.853254,0.550799,0.853254,0.449201,0.66945,0.420078,2.031181,0.202
569,3444,597,2783,8078,0.256238,0.852264,0.553075,0.852264,0.446925,0.670822,0.417863,2.039576,0.202167
570,3444,597,2782,8079,0.256146,0.852264,0.553164,0.852264,0.446836,0.670887,0.417796,2.039904,0.2025
571,3444,597,2781,8080,0.256054,0.852264,0.553253,0.852264,0.446747,0.670953,0.417729,2.040232,0.202933
572,3444,597,2780,8081,0.255962,0.852264,0.553342,0.852264,0.446658,0.671018,0.417662,2.04056,0.203
573,3444,597,2779,8082,0.25587,0.852264,0.553431,0.852264,0.446569,0.671083,0.417595,2.040887,0.203467
574,3444,597,2778,8083,0.255778,0.852264,0.55352,0.852264,0.44648,0.671149,0.417528,2.041215,0.203667
575,3444,597,2777,8084,0.255685,0.852264,0.553609,0.852264,0.446391,0.671214,0.417461,2.041544,0.204
576,3439,602,2753,8108,0.253476,0.851027,0.555394,0.851027,0.444606,0.672139,0.415515,2.048127,0.2045
577,3439,602,2752,8109,0.253384,0.851027,0.555484,0.851027,0.444516,0.672205,0.415448,2.048458,0.205429
578,3439,602,2751,8110,0.253292,0.851027,0.555574,0.851027,0.444426,0.672271,0.41538,2.048789,0.206
579,3431,610,2734,8127,0.251726,0.849047,0.556529,0.849047,0.443471,0.67235,0.413703,2.052312,0.2062
580,3431,610,2733,8128,0.251634,0.849047,0.556619,0.849047,0.443381,0.672415,0.413636,2.052645,0.2065
581,3431,610,2732,8129,0.251542,0.849047,0.556709,0.849047,0.443291,0.672481,0.413569,2.052978,0.207
582,3431,610,2731,8130,0.25145,0.849047,0.5568,0.849047,0.4432,0.672547,0.413502,2.053311,0.208
583,3427,614,2711,8150,0.249609,0.848057,0.558325,0.848057,0.441675,0.673347,0.411891,2.058936,0.208133
584,3426,615,2711,8150,0.249609,0.84781,0.558253,0.84781,0.441747,0.673217,0.411824,2.058671,0.209
585,3426,615,2710,8151,0.249517,0.84781,0.558344,0.84781,0.441656,0.673283,0.411757,2.059006,0.21
586,3423,618,2690,8171,0.247675,0.847068,0.559954,0.847068,0.440046,0.674217,0.410213,2.064944,0.210667
587,3423,618,2688,8173,0.247491,0.847068,0.560137,0.847068,0.439863,0.67435,0.410079,2.065619,0.211233
588,3423,618,2687,8174,0.247399,0.847068,0.560229,0.847068,0.439771,0.674416,0.410012,2.065958,0.2115
589,3423,618,2686,8175,0.247307,0.847068,0.560321,0.847068,0.439679,0.674483,0.409945,2.066296,0.211867
590,3423,618,2685,8176,0.247215,0.847068,0.560413,0.847068,0.439587,0.674549,0.409878,2.066634,0.21196
591,3423,618,2683,8178,0.247031,0.847068,0.560596,0.847068,0.439404,0.674682,0.409744,2.067311,0.212
592,3417,624,2664,8197,0.245281,0.845583,0.561914,0.845583,0.438086,0.675163,0.408066,2.072171,0.212889
593,3417,624,2663,8198,0.245189,0.845583,0.562007,0.845583,0.437993,0.67523,0.407999,2.072512,0.213167
594,3417,624,2662,8199,0.245097,0.845583,0.562099,0.845583,0.437901,0.675296,0.407932,2.072853,0.214
595,3415,626,2638,8223,0.242887,0.845088,0.564183,0.845088,0.435817,0.67664,0.406187,2.080538,0.214667
596,3414,627,2638,8223,0.242887,0.84484,0.564111,0.84484,0.435889,0.676508,0.40612,2.080273,0.216
597,3410,631,2622,8239,0.241414,0.843851,0.565318,0.843851,0.434682,0.677057,0.404778,2.084725,0.216667
598,3409,632,2622,8239,0.241414,0.843603,0.565246,0.843603,0.434754,0.676926,0.404711,2.084459,0.217333
599,3409,632,2621,8240,0.241322,0.843603,0.56534,0.843603,0.43466,0.676993,0.404644,2.084805,0.217467
600,3409,632,2620,8241,0.24123,0.843603,0.565434,0.843603,0.434566,0.677061,0.404577,2.085151,0.218
601,3405,636,2590,8271,0.238468,0.842613,0.567973,0.842613,0.432027,0.678557,0.402295,2.094516,0.218167
602,3405,636,2589,8272,0.238376,0.842613,0.568068,0.842613,0.431932,0.678625,0.402228,2.094865,0.2192
603,3405,636,2588,8273,0.238284,0.842613,0.568163,0.842613,0.431837,0.678692,0.402161,2.095215,0.219667
604,3405,636,2587,8274,0.238192,0.842613,0.568258,0.842613,0.431742,0.67876,0.402094,2.095564,0.22
605,3397,644,2571,8290,0.236719,0.840634,0.569202,0.840634,0.430798,0.678789,0.400483,2.099048,0.220633
606,3397,644,2570,8291,0.236626,0.840634,0.569298,0.840634,0.430702,0.678857,0.400416,2.0994,0.221333
607,3397,644,2569,8292,0.236534,0.840634,0.569393,0.840634,0.430607,0.678925,0.400349,2.099752,0.221867
608,3396,645,2569,8292,0.236534,0.840386,0.569321,0.840386,0.430679,0.678793,0.400282,2.099486,0.222
609,3393,648,2544,8317,0.234233,0.839644,0.571501,0.839644,0.428499,0.680096,0.398403,2.107524,0.222488
610,3393,648,2543,8318,0.234141,0.839644,0.571597,0.839644,0.428403,0.680164,0.398336,2.107879,0.223
611,3393,648,2542,8319,0.234048,0.839644,0.571693,0.839644,0.428307,0.680233,0.398269,2.108234,0.224
612,3390,651,2522,8339,0.232207,0.838901,0.57341,0.838901,0.42659,0.681202,0.396725,2.114565,0.224667
613,3390,651,2521,8340,0.232115,0.838901,0.573507,0.838901,0.426493,0.68127,0.396658,2.114922,0.225295
614,3390,651,2520,8341,0.232023,0.838901,0.573604,0.838901,0.426396,0.681339,0.396591,2.11528,0.2254
615,3390,651,2519,8342,0.231931,0.838901,0.573701,0.838901,0.426299,0.681407,0.396524,2.115638,0.226
616,3383,658,2498,8363,0.229997,0.837169,0.575242,0.837169,0.424758,0.681919,0.394645,2.121322,0.2265
617,3383,658,2497,8364,0.229905,0.837169,0.57534,0.837169,0.42466,0.681988,0.394578,2.121682,0.226867
618,3383,658,2496,8365,0.229813,0.837169,0.575438,0.837169,0.424562,0.682056,0.394511,2.122043,0.228
619,3381,660,2475,8386,0.22788,0.836674,0.577357,0.836674,0.422643,0.683237,0.392967,2.129118,0.228067
620,3381,660,2474,8387,0.227787,0.836674,0.577455,0.836674,0.422545,0.683306,0.3929,2.129482,0.2283
621,3380,661,2474,8387,0.227787,0.836427,0.577383,0.836427,0.422617,0.683173,0.392833,2.129216,0.2295
622,3379,662,2474,8387,0.227787,0.836179,0.577311,0.836179,0.422689,0.68304,0.392766,2.12895,0.23
623,3375,666,2457,8404,0.226222,0.835189,0.578704,0.835189,0.421296,0.683683,0.391357,2.134086,0.230667
624,3375,666,2456,8405,0.22613,0.835189,0.578803,0.835189,0.421197,0.683752,0.39129,2.134452,0.232
625,3372,669,2445,8416,0.225117,0.834447,0.57968,0.834447,0.42032,0.684114,0.39035,2.137687,0.234
626,3372,669,2444,8417,0.225025,0.834447,0.57978,0.834447,0.42022,0.684184,0.390283,2.138055,0.234
627,3367,674,2430,8431,0.223736,0.83321,0.580818,0.83321,0.419182,0.684489,0.389008,2.141882,0.2348
628,3367,674,2429,8432,0.223644,0.83321,0.580918,0.83321,0.419082,0.684558,0.388941,2.142251,0.234971
629,3367,674,2428,8433,0.223552,0.83321,0.581018,0.83321,0.418982,0.684628,0.388874,2.142621,0.235
630,3366,675,2428,8433,0.223552,0.832962,0.580946,0.832962,0.419054,0.684494,0.388807,2.142354,0.235167
631,3366,675,2427,8434,0.22346,0.832962,0.581046,0.832962,0.418954,0.684564,0.38874,2.142724,0.2358
632,3366,675,2426,8435,0.223368,0.832962,0.581146,0.832962,0.418854,0.684633,0.388673,2.143094,0.236
633,3361,680,2407,8454,0.221619,0.831725,0.582698,0.831725,0.417302,0.685289,0.387062,2.148815,0.237167
634,3361,680,2406,8455,0.221527,0.831725,0.582799,0.831725,0.417201,0.685359,0.386995,2.149187,0.237667
635,3361,680,2405,8456,0.221434,0.831725,0.5829,0.831725,0.4171,0.685429,0.386928,2.14956,0.2378
636,3361,680,2404,8457,0.221342,0.831725,0.583001,0.831725,0.416999,0.685499,0.386861,2.149933,0.237833
637,3361,680,2403,8458,0.22125,0.831725,0.583102,0.831725,0.416898,0.685569,0.386794,2.150306,0.238
638,3355,686,2388,8473,0.219869,0.83024,0.584189,0.83024,0.415811,0.685814,0.385385,2.154316,0.24
639,3350,691,2371,8490,0.218304,0.829003,0.585562,0.829003,0.414438,0.686335,0.383908,2.159377,0.241
640,3350,691,2370,8491,0.218212,0.829003,0.585664,0.829003,0.414336,0.686405,0.383841,2.159755,0.242
641,3344,697,2357,8504,0.217015,0.827518,0.586564,0.827518,0.413436,0.686512,0.382566,2.163072,0.243
642,3344,697,2356,8505,0.216923,0.827518,0.586667,0.827518,0.413333,0.686582,0.382499,2.163451,0.243167
643,3344,697,2355,8506,0.216831,0.827518,0.58677,0.827518,0.41323,0.686653,0.382432,2.163831,0.243667
644,3344,697,2353,8508,0.216647,0.827518,0.586976,0.827518,0.413024,0.686794,0.382298,2.164591,0.244
645,3338,703,2328,8533,0.214345,0.826033,0.589128,0.826033,0.410872,0.687751,0.380217,2.172528,0.244167
646,3337,704,2328,8533,0.214345,0.825786,0.589056,0.825786,0.410944,0.687616,0.38015,2.172261,0.244476
647,3337,704,2327,8534,0.214253,0.825786,0.58916,0.825786,0.41084,0.687687,0.380083,2.172645,0.2445
648,3336,705,2327,8534,0.214253,0.825538,0.589087,0.825538,0.410913,0.687552,0.380016,2.172377,0.246
649,3335,706,2309,8552,0.212596,0.825291,0.590893,0.825291,0.409107,0.688694,0.378741,2.179037,0.247333
650,3335,706,2308,8553,0.212503,0.825291,0.590998,0.825291,0.409002,0.688765,0.378674,2.179423,0.247467
651,3335,706,2307,8554,0.212411,0.825291,0.591102,0.825291,0.408898,0.688836,0.378607,2.179809,0.248
652,3330,711,2293,8568,0.211122,0.824053,0.592211,0.824053,0.407789,0.689156,0.377332,2.183896,0.248133
653,3330,711,2292,8569,0.21103,0.824053,0.592316,0.824053,0.407684,0.689227,0.377265,2.184284,0.248348
654,3330,711,2291,8570,0.210938,0.824053,0.592421,0.824053,0.407579,0.689298,0.377198,2.184673,0.2486
655,3329,712,2291,8570,0.210938,0.823806,0.592349,0.823806,0.407651,0.689163,0.377131,2.184405,0.248667
656,3328,713,2291,8570,0.210938,0.823559,0.592276,0.823559,0.407724,0.689027,0.377063,2.184138,0.249
657,3327,714,2291,8570,0.210938,0.823311,0.592204,0.823311,0.407796,0.688891,0.376996,2.18387,0.2492
658,3327,714,2290,8571,0.210846,0.823311,0.592309,0.823311,0.407691,0.688963,0.376929,2.184259,0.2498
659,3326,715,2290,8571,0.210846,0.823064,0.592236,0.823064,0.407764,0.688827,0.376862,2.183991,0.25
660,3323,718,2276,8585,0.209557,0.822321,0.593499,0.822321,0.406501,0.689419,0.375721,2.188646,0.251
661,3323,718,2275,8586,0.209465,0.822321,0.593605,0.822321,0.406395,0.689491,0.375654,2.189037,0.252
662,3320,721,2253,8608,0.207439,0.821579,0.595729,0.821579,0.404271,0.690659,0.373977,2.196872,0.254
663,3316,725,2233,8628,0.205598,0.820589,0.597585,0.820589,0.402415,0.691554,0.372366,2.203715,0.254167
664,3316,725,2232,8629,0.205506,0.820589,0.597693,0.820589,0.402307,0.691626,0.372299,2.204113,0.254733
665,3316,725,2231,8630,0.205414,0.820589,0.597801,0.820589,0.402199,0.691698,0.372232,2.20451,0.255
666,3315,726,2231,8630,0.205414,0.820341,0.597728,0.820341,0.402272,0.691561,0.372165,2.204243,0.256
667,3310,731,2216,8645,0.204033,0.819104,0.598987,0.819104,0.401013,0.691962,0.370823,2.208884,0.256467
668,3310,731,2215,8646,0.203941,0.819104,0.599095,0.819104,0.400905,0.692034,0.370756,2.209283,0.2565
669,3309,732,2215,8646,0.203941,0.818857,0.599022,0.818857,0.400978,0.691898,0.370688,2.209016,0.257214
670,3308,733,2215,8646,0.203941,0.818609,0.59895,0.818609,0.40105,0.691761,0.370621,2.208748,0.257233
671,3308,733,2214,8647,0.203849,0.818609,0.599058,0.818609,0.400942,0.691833,0.370554,2.209148,0.257333
672,3307,734,2214,8647,0.203849,0.818362,0.598986,0.818362,0.401014,0.691696,0.370487,2.20888,0.2575
673,3307,734,2213,8648,0.203757,0.818362,0.599094,0.818362,0.400906,0.691769,0.37042,2.20928,0.258
674,3301,740,2198,8663,0.202375,0.816877,0.600291,0.816877,0.399709,0.692034,0.369011,2.213694,0.259
675,3300,741,2197,8664,0.202283,0.81663,0.600327,0.81663,0.399673,0.691969,0.368877,2.213828,0.259571
676,3300,741,2196,8665,0.202191,0.81663,0.600437,0.81663,0.399563,0.692042,0.36881,2.214231,0.26
677,3299,742,2178,8683,0.200534,0.816382,0.602337,0.816382,0.397663,0.693213,0.367535,2.221239,0.260481
678,3298,743,2178,8683,0.200534,0.816135,0.602264,0.816135,0.397736,0.693076,0.367467,2.220971,0.2605
679,3298,743,2177,8684,0.200442,0.816135,0.602374,0.816135,0.397626,0.693148,0.3674,2.221377,0.261
680,3298,743,2176,8685,0.20035,0.816135,0.602484,0.816135,0.397516,0.693221,0.367333,2.221783,0.262
681,3294,747,2157,8704,0.1986,0.815145,0.604293,0.815145,0.395707,0.694058,0.36579,2.228451,0.262233
682,3293,748,2157,8704,0.1986,0.814897,0.60422,0.814897,0.39578,0.693921,0.365723,2.228183,0.262333
683,3293,748,2156,8705,0.198508,0.814897,0.604331,0.814897,0.395669,0.693994,0.365656,2.228592,0.262363
684,3293,748,2155,8706,0.198416,0.814897,0.604442,0.814897,0.395558,0.694067,0.365589,2.229001,0.263
685,3293,748,2154,8707,0.198324,0.814897,0.604553,0.814897,0.395447,0.69414,0.365521,2.229411,0.263667
686,3293,748,2153,8708,0.198232,0.814897,0.604664,0.814897,0.395336,0.694213,0.365454,2.22982,0.264
687,3289,752,2138,8723,0.196851,0.813907,0.606044,0.813907,0.393956,0.694761,0.364179,2.234909,0.265
688,3289,752,2136,8725,0.196667,0.813907,0.606267,0.813907,0.393733,0.694908,0.364045,2.235732,0.265333
689,3289,752,2135,8726,0.196575,0.813907,0.606379,0.813907,0.393621,0.694982,0.363978,2.236145,0.265667
