@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 255\nSize of the tree: 509\n','Number of leaves: 284\nSize of the tree: 567\n','Number of leaves: 289\nSize of the tree: 577\n','Number of leaves: 279\nSize of the tree: 557\n','Number of leaves: 245\nSize of the tree: 489\n','Number of leaves: 277\nSize of the tree: 553\n','Number of leaves: 292\nSize of the tree: 583\n','Number of leaves: 263\nSize of the tree: 525\n','Number of leaves: 254\nSize of the tree: 507\n','Number of leaves: 249\nSize of the tree: 497\n','Number of leaves: 285\nSize of the tree: 569\n','Number of leaves: 305\nSize of the tree: 609\n','Number of leaves: 301\nSize of the tree: 601\n','Number of leaves: 270\nSize of the tree: 539\n','Number of leaves: 250\nSize of the tree: 499\n','Number of leaves: 306\nSize of the tree: 611\n','Number of leaves: 265\nSize of the tree: 529\n','Number of leaves: 264\nSize of the tree: 527\n','Number of leaves: 266\nSize of the tree: 531\n','Number of leaves: 252\nSize of the tree: 503\n','Number of leaves: 294\nSize of the tree: 587\n','Number of leaves: 256\nSize of the tree: 511\n','Number of leaves: 243\nSize of the tree: 485\n','Number of leaves: 320\nSize of the tree: 639\n','Number of leaves: 241\nSize of the tree: 481\n','Number of leaves: 244\nSize of the tree: 487\n','Number of leaves: 278\nSize of the tree: 555\n','Number of leaves: 267\nSize of the tree: 533\n','Number of leaves: 273\nSize of the tree: 545\n','Number of leaves: 271\nSize of the tree: 541\n','Number of leaves: 299\nSize of the tree: 597\n','Number of leaves: 276\nSize of the tree: 551\n','Number of leaves: 231\nSize of the tree: 461\n','Number of leaves: 247\nSize of the tree: 493\n','Number of leaves: 286\nSize of the tree: 571\n','Number of leaves: 272\nSize of the tree: 543\n','Number of leaves: 269\nSize of the tree: 537\n','Number of leaves: 281\nSize of the tree: 561\n','Number of leaves: 282\nSize of the tree: 563\n','Number of leaves: 253\nSize of the tree: 505\n','Number of leaves: 240\nSize of the tree: 479\n','Number of leaves: 302\nSize of the tree: 603\n','Number of leaves: 283\nSize of the tree: 565\n','Number of leaves: 275\nSize of the tree: 549\n','Number of leaves: 228\nSize of the tree: 455\n','Number of leaves: 234\nSize of the tree: 467\n','Number of leaves: 220\nSize of the tree: 439\n','Number of leaves: 309\nSize of the tree: 617\n','Number of leaves: 238\nSize of the tree: 475\n','Number of leaves: 257\nSize of the tree: 513\n','Number of leaves: 297\nSize of the tree: 593\n','Number of leaves: 327\nSize of the tree: 653\n','Number of leaves: 239\nSize of the tree: 477\n','Number of leaves: 298\nSize of the tree: 595\n','Number of leaves: 268\nSize of the tree: 535\n','Number of leaves: 290\nSize of the tree: 579\n','Number of leaves: 251\nSize of the tree: 501\n','Number of leaves: 233\nSize of the tree: 465\n','Number of leaves: 291\nSize of the tree: 581\n','Number of leaves: 235\nSize of the tree: 469\n','Number of leaves: 324\nSize of the tree: 647\n','Number of leaves: 296\nSize of the tree: 591\n'}
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric
@attribute measureOutOfBagError numeric
@attribute measureAttributesUsed numeric
@attribute measureNumIterations numeric

@data

R_data_frame,3,9,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20221031.2054,13412,1490,1251,239,0,83.959732,16.040268,0,0.570468,0.225675,0.338527,57.092612,76.15072,1256.214634,6134.096409,-4877.881775,0.843097,4.116843,-3.273746,531.522358,0.356726,42.311429,0.922652,1002,0.383663,155,0.616337,249,0.077348,84,0.866033,0.922652,0.893446,0.57517,0.882197,0.942401,0.839597,0.300609,0.699391,0.160403,0.833961,0.839597,0.83441,0.57517,0.882196,0.892352,0.784579,0.839597,5.18,0.118,4.734375,0.109375,4734.375,109.375,19095782,1356121,151999,98.791946,81.912752,?,?,?,?,-1,?,?
R_data_frame,3,10,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20221031.2054,13412,1490,1261,229,0,84.630872,15.369128,0,0.593787,0.219498,0.3359,55.530048,75.559754,1256.214634,2912.531084,-1656.31645,0.843097,1.954719,-1.111622,552.49214,0.3708,43.980712,0.91989,999,0.351485,142,0.648515,262,0.08011,87,0.875548,0.91989,0.897171,0.596633,0.885265,0.947075,0.846309,0.277904,0.722096,0.153691,0.841701,0.846309,0.842594,0.596633,0.885265,0.900159,0.796527,0.846309,5.307,0.093,4.96875,0.09375,4968.75,93.75,19206160,1356121,151999,98.791946,81.275168,?,?,?,?,-1,?,?
R_data_frame,4,1,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20221031.2055,13411,1491,1244,247,0,83.433937,16.566063,0,0.556187,0.223742,0.33969,56.614144,76.428399,1256.671115,2920.088659,-1663.417544,0.842838,1.958477,-1.115639,532.655138,0.357247,42.3862,0.919043,999,0.393564,159,0.606436,245,0.080957,88,0.862694,0.919043,0.889978,0.560769,0.884902,0.947597,0.834339,0.30886,0.69114,0.165661,0.828294,0.834339,0.828979,0.560769,0.884902,0.898044,0.777418,0.834339,5.161,0.107,4.75,0.109375,4750,109.375,19178162,1356020,152100,98.993964,81.120054,?,?,?,?,-1,?,?
R_data_frame,4,2,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20221031.2055,13411,1491,1265,226,0,84.842388,15.157612,0,0.590293,0.219861,0.33719,55.59393,75.806951,1258.097421,7194.300146,-5936.202725,0.843794,4.825151,-3.981357,552.296657,0.37042,43.899355,0.934622,1015,0.382716,155,0.617284,250,0.065378,71,0.867521,0.934622,0.899823,0.597259,0.882206,0.941711,0.848424,0.296517,0.703483,0.151576,0.843426,0.848424,0.842477,0.597259,0.882206,0.894969,0.794264,0.848424,5.046,0.122,4.609375,0.09375,4609.375,93.75,19103794,1356020,152100,98.52448,81.052985,?,?,?,?,-1,?,?
R_data_frame,4,3,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20221031.2055,13412,1490,1268,222,0,85.100671,14.899329,0,0.607161,0.217563,0.333465,55.040356,75.011979,1256.214634,5054.939268,-3798.724634,0.843097,3.392577,-2.54948,559.785067,0.375695,44.56126,0.921731,1001,0.339109,137,0.660891,267,0.078269,85,0.879613,0.921731,0.90018,0.609748,0.886494,0.944285,0.851007,0.268384,0.731616,0.148993,0.846781,0.851007,0.847624,0.609748,0.886494,0.896158,0.803265,0.851007,5.108,0.09,4.765625,0.09375,4765.625,93.75,19183583,1356121,151999,98.255034,80.436242,?,?,?,?,-1,?,?
R_data_frame,4,4,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20221031.2055,13412,1490,1240,250,0,83.221477,16.778523,0,0.547348,0.225744,0.342879,57.110056,77.129618,1256.214634,5084.012428,-3827.797794,0.843097,3.412089,-2.568992,530.052692,0.35574,42.194437,0.921731,1001,0.408416,165,0.591584,239,0.078269,85,0.858491,0.921731,0.888988,0.553182,0.877784,0.941204,0.832215,0.318899,0.681101,0.167785,0.825727,0.832215,0.825976,0.553182,0.877784,0.888319,0.77279,0.832215,4.928,0.109,4.671875,0.09375,4671.875,93.75,19071280,1356121,151999,98.389262,81.979866,?,?,?,?,-1,?,?
R_data_frame,4,5,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20221031.2055,13412,1490,1253,237,0,84.09396,15.90604,0,0.578226,0.224718,0.342252,56.850619,76.988554,1256.214634,6156.553821,-4900.339187,0.843097,4.131915,-3.288818,533.666401,0.358165,42.482104,0.918048,997,0.366337,148,0.633663,256,0.081952,89,0.870742,0.918048,0.89377,0.58144,0.87512,0.938515,0.84094,0.289228,0.710772,0.15906,0.835843,0.84094,0.836778,0.58144,0.87512,0.886313,0.788674,0.84094,5.161,0.103,4.65625,0.09375,4656.25,93.75,19122930,1356121,151999,98.255034,81.677852,?,?,?,?,-1,?,?
R_data_frame,4,6,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20221031.2055,13412,1490,1269,221,0,85.167785,14.832215,0,0.598858,0.213134,0.327967,53.920094,73.775383,1256.214634,7163.607727,-5907.393093,0.843097,4.80779,-3.964693,580.265464,0.38944,46.191586,0.936464,1017,0.376238,152,0.623762,252,0.063536,69,0.869974,0.936464,0.901996,0.605772,0.892071,0.94677,0.851678,0.291451,0.708549,0.148322,0.846947,0.851678,0.845917,0.605772,0.892071,0.90242,0.798584,0.851678,5.246,0.093,4.671875,0.09375,4671.875,93.75,19235067,1356121,151999,98.389262,80.436242,?,?,?,?,-1,?,?
R_data_frame,4,7,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20221031.2055,13412,1490,1254,236,0,84.161074,15.838926,0,0.577597,0.227282,0.340441,57.4992,76.581154,1256.214634,4015.128291,-2758.913657,0.843097,2.694717,-1.85162,529.609476,0.355443,42.159155,0.921731,1001,0.373762,151,0.626238,253,0.078269,85,0.868924,0.921731,0.894549,0.58167,0.876617,0.939846,0.841611,0.293642,0.706358,0.158389,0.836277,0.841611,0.836902,0.58167,0.876617,0.888819,0.788245,0.841611,6.416,0.107,5.046875,0.09375,5046.875,93.75,19051242,1356121,151999,98.389262,82.013423,?,?,?,?,-1,?,?
R_data_frame,4,8,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20221031.2055,13412,1490,1255,235,0,84.228188,15.771812,0,0.574859,0.219714,0.335447,55.584532,75.457889,1256.214634,1855.694817,-599.480183,0.843097,1.245433,-0.402336,550.238854,0.369288,43.801341,0.928177,1008,0.388614,157,0.611386,247,0.071823,78,0.865236,0.928177,0.895602,0.580822,0.883471,0.945528,0.842282,0.302719,0.697281,0.157718,0.836702,0.842282,0.836504,0.580822,0.883471,0.898399,0.786621,0.842282,6.293,0.124,5.484375,0.125,5484.375,125,19072249,1356121,151999,98.724832,81.47651,?,?,?,?,-1,?,?
R_data_frame,4,9,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20221031.2055,13412,1490,1286,204,0,86.308725,13.691275,0,0.633069,0.211653,0.322497,53.545275,72.544763,1256.214634,7147.564021,-5891.349387,0.843097,4.797023,-3.953926,588.787347,0.395159,46.869964,0.939227,1020,0.341584,138,0.658416,266,0.060773,66,0.880829,0.939227,0.909091,0.638445,0.894212,0.944625,0.863087,0.265445,0.734555,0.136913,0.85924,0.863087,0.858587,0.638445,0.894217,0.906534,0.815958,0.863087,6.499,0.142,5.53125,0.125,5531.25,125,19262057,1356121,151999,98.657718,82.013423,?,?,?,?,-1,?,?
R_data_frame,4,10,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20221031.2055,13412,1490,1256,234,0,84.295302,15.704698,0,0.586596,0.222178,0.339403,56.208085,76.347858,1256.214634,1870.217326,-614.002692,0.843097,1.255179,-0.412082,540.431428,0.362706,43.020628,0.915285,994,0.351485,142,0.648515,262,0.084715,92,0.875,0.915285,0.894689,0.588898,0.880164,0.944421,0.842953,0.279153,0.720847,0.157047,0.838427,0.842953,0.83954,0.588898,0.880164,0.895139,0.792991,0.842953,6.572,0.138,5.359375,0.125,5359.375,125,19116349,1356121,151999,98.322148,80.704698,?,?,?,?,-1,?,?
R_data_frame,5,1,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20221031.2056,13411,1491,1250,241,0,83.836351,16.163649,0,0.556753,0.224269,0.343159,56.74768,77.208875,1256.671115,1880.543192,-623.872077,0.842838,1.261263,-0.418425,529.205606,0.354933,42.111703,0.934683,1016,0.420792,170,0.579208,234,0.065317,71,0.856661,0.934683,0.893973,0.566218,0.875606,0.943539,0.838364,0.324473,0.675527,0.161636,0.832424,0.838364,0.830599,0.566218,0.875606,0.892798,0.777029,0.838364,6.17,0.135,5.15625,0.125,5156.25,125,19111182,1356020,152100,98.591549,80.583501,?,?,?,?,-1,?,?
R_data_frame,5,2,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20221031.2056,13411,1491,1273,218,0,85.37894,14.62106,0,0.608041,0.226142,0.340671,57.181981,76.589611,1258.097421,2940.852695,-1682.755274,0.843794,1.972403,-1.128609,528.932058,0.35475,42.042218,0.933702,1014,0.360494,146,0.639506,259,0.066298,72,0.874138,0.933702,0.902939,0.613496,0.880638,0.944767,0.853789,0.280582,0.719418,0.146211,0.84924,0.853789,0.848848,0.613496,0.880638,0.89273,0.803371,0.853789,6.596,0.131,5.171875,0.09375,5171.875,93.75,19129564,1356020,152100,98.725687,81.656606,?,?,?,?,-1,?,?
R_data_frame,5,3,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20221031.2056,13412,1490,1267,223,0,85.033557,14.966443,0,0.597236,0.22112,0.337279,55.940364,75.869888,1256.214634,793.731537,462.483097,0.843097,0.532706,0.310391,546.965285,0.367091,43.540751,0.932781,1013,0.371287,150,0.628713,254,0.067219,73,0.871023,0.932781,0.900845,0.603096,0.87978,0.944229,0.850336,0.288842,0.711158,0.149664,0.845464,0.850336,0.845015,0.603096,0.87978,0.898448,0.797892,0.850336,6.44,0.126,5.40625,0.109375,5406.25,109.375,19115620,1356121,151999,98.456376,81.241611,?,?,?,?,-1,?,?
R_data_frame,5,4,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20221031.2056,13412,1490,1249,241,0,83.825503,16.174497,0,0.567585,0.220441,0.340274,55.768575,76.543763,1256.214634,1870.471045,-614.25641,0.843097,1.25535,-0.412253,544.398113,0.365368,43.336393,0.92081,1000,0.383663,155,0.616337,249,0.07919,86,0.865801,0.92081,0.892459,0.571986,0.87985,0.944493,0.838255,0.301108,0.698892,0.161745,0.832581,0.838255,0.833194,0.571986,0.87985,0.895863,0.783171,0.838255,5.916,0.134,5.0625,0.109375,5062.5,109.375,19001806,1356121,151999,98.456376,80.973154,?,?,?,?,-1,?,?
R_data_frame,5,5,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20221031.2056,13412,1490,1249,241,0,83.825503,16.174497,0,0.563282,0.223434,0.343076,56.525774,77.174038,1256.214634,8290.298802,-7034.084168,0.843097,5.563959,-4.720862,536.437704,0.360025,42.702711,0.926335,1006,0.398515,161,0.601485,243,0.073665,80,0.862039,0.926335,0.893032,0.569449,0.874496,0.937332,0.838255,0.310435,0.689565,0.161745,0.832291,0.838255,0.832152,0.569449,0.874497,0.886569,0.780766,0.838255,6.473,0.116,5.421875,0.109375,5421.875,109.375,19104533,1356121,151999,98.657718,81.040268,?,?,?,?,-1,?,?
R_data_frame,5,6,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20221031.2056,13412,1490,1266,224,0,84.966443,15.033557,0,0.597095,0.218797,0.336205,55.352726,75.628435,1256.214634,7199.958837,-5943.744203,0.843097,4.832187,-3.98909,558.13569,0.374588,44.429962,0.930018,1010,0.366337,148,0.633663,256,0.069982,76,0.872193,0.930018,0.900178,0.602166,0.879062,0.938027,0.849664,0.285983,0.714017,0.150336,0.844779,0.849664,0.844723,0.602166,0.879062,0.893559,0.797915,0.849664,6.132,0.129,5.234375,0.125,5234.375,125,19103365,1356121,151999,98.389262,80.436242,?,?,?,?,-1,?,?
R_data_frame,5,7,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20221031.2056,13412,1490,1269,221,0,85.167785,14.832215,0,0.602164,0.213417,0.330732,53.991526,74.397139,1256.214634,8255.216617,-6999.001983,0.843097,5.540414,-4.697317,575.935825,0.386534,45.846928,0.93186,1012,0.363861,147,0.636139,257,0.06814,74,0.873167,0.93186,0.901559,0.607431,0.885167,0.940108,0.851678,0.283679,0.716321,0.148322,0.846939,0.851678,0.846724,0.607431,0.885167,0.894968,0.800439,0.851678,6.392,0.129,5.5625,0.09375,5562.5,93.75,19136268,1356121,151999,97.919463,80.436242,?,?,?,?,-1,?,?
R_data_frame,5,8,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20221031.2056,13412,1490,1280,210,0,85.90604,14.09396,0,0.627188,0.222538,0.332285,56.299117,74.746523,1256.214634,3981.134127,-2724.919493,0.843097,2.671902,-1.828805,548.940534,0.368416,43.697989,0.929098,1009,0.329208,133,0.670792,271,0.070902,77,0.883538,0.929098,0.905745,0.63031,0.886475,0.945059,0.85906,0.259171,0.740829,0.14094,0.855122,0.85906,0.855584,0.63031,0.886475,0.89883,0.813245,0.85906,6.248,0.125,5.34375,0.125,5343.75,125,19145227,1356121,151999,98.657718,82.248322,?,?,?,?,-1,?,?
R_data_frame,5,9,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20221031.2057,13412,1490,1243,247,0,83.422819,16.577181,0,0.568859,0.233393,0.344261,59.04511,77.440538,1256.214634,6159.995379,-4903.780745,0.843097,4.134225,-3.291128,498.936515,0.334857,39.717458,0.902394,980,0.34901,141,0.65099,263,0.097606,106,0.874219,0.902394,0.888083,0.569923,0.877146,0.939426,0.834228,0.280844,0.719156,0.165772,0.830435,0.834228,0.83179,0.569923,0.877147,0.88577,0.784275,0.834228,6.306,0.167,5.453125,0.109375,5453.125,109.375,18992729,1356121,151999,98.657718,83.255034,?,?,?,?,-1,?,?
R_data_frame,5,10,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20221031.2057,13412,1490,1273,217,0,85.436242,14.563758,0,0.621828,0.217972,0.328265,55.143945,73.842395,1256.214634,2884.698414,-1628.48378,0.843097,1.936039,-1.092942,564.185179,0.378648,44.911527,0.915285,994,0.309406,125,0.690594,279,0.084715,92,0.888293,0.915285,0.901587,0.622859,0.899354,0.954791,0.854362,0.248483,0.751517,0.145638,0.851344,0.854362,0.852352,0.622859,0.899353,0.905021,0.810794,0.854362,7.057,0.126,5.609375,0.125,5609.375,125,19263945,1356121,151999,98.926174,82.04698,?,?,?,?,-1,?,?
R_data_frame,6,1,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20221031.2057,13411,1491,1259,232,0,84.439973,15.560027,0,0.575808,0.217253,0.334275,54.972436,75.210077,1256.671115,2913.757907,-1657.086793,0.842838,1.954231,-1.111393,562.747266,0.377429,44.780791,0.935603,1017,0.40099,162,0.59901,242,0.064397,70,0.862595,0.935603,0.897617,0.584131,0.889321,0.949255,0.8444,0.309787,0.690213,0.1556,0.839034,0.8444,0.837562,0.584131,0.889321,0.89863,0.786797,0.8444,6.316,0.121,5.453125,0.109375,5453.125,109.375,19149661,1356020,152100,98.457411,80.885312,?,?,?,?,-1,?,?
R_data_frame,6,2,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20221031.2057,13411,1491,1241,250,0,83.23273,16.76727,0,0.554167,0.225583,0.340675,57.040594,76.59064,1258.097421,9349.175943,-8091.078522,0.843794,6.270406,-5.426612,532.890522,0.357405,42.356857,0.914365,993,0.387654,157,0.612346,248,0.085635,93,0.863478,0.914365,0.888193,0.557812,0.877096,0.936267,0.832327,0.305617,0.694383,0.167673,0.826481,0.832327,0.827535,0.557812,0.877096,0.888728,0.776536,0.832327,6.162,0.154,5.34375,0.109375,5343.75,109.375,19146831,1356020,152100,98.457411,81.723675,?,?,?,?,-1,?,?
R_data_frame,6,3,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20221031.2057,13412,1490,1250,240,0,83.892617,16.107383,0,0.560353,0.226265,0.343066,57.242051,77.171659,1256.214634,6151.392991,-4895.178357,0.843097,4.128452,-3.285355,525.203178,0.352485,41.808395,0.932781,1013,0.413366,167,0.586634,237,0.067219,73,0.858475,0.932781,0.894086,0.56885,0.875016,0.938961,0.838926,0.319512,0.680488,0.161074,0.832999,0.838926,0.831664,0.56885,0.875016,0.888382,0.778976,0.838926,6.794,0.141,5.796875,0.125,5796.875,125,19023223,1356121,151999,98.456376,81.14094,?,?,?,?,-1,?,?
R_data_frame,6,4,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20221031.2057,13412,1490,1279,211,0,85.838926,14.161074,0,0.631108,0.212081,0.328917,53.653712,73.988982,1256.214634,2891.113762,-1634.899128,0.843097,1.940345,-1.097248,578.526595,0.388273,46.053165,0.91989,999,0.306931,124,0.693069,280,0.08011,87,0.889581,0.91989,0.904482,0.632432,0.894715,0.951409,0.858389,0.24543,0.75457,0.141611,0.855245,0.858389,0.856177,0.632432,0.894714,0.903315,0.815406,0.858389,7.019,0.193,5.5625,0.109375,5562.5,109.375,19264437,1356121,151999,98.993289,81.073826,?,?,?,?,-1,?,?
R_data_frame,6,5,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20221031.2057,13412,1490,1261,229,0,84.630872,15.369128,0,0.591131,0.220254,0.337709,55.721371,75.966812,1256.214634,5073.220474,-3817.00584,0.843097,3.404846,-2.561749,547.683455,0.367573,43.59792,0.923573,1003,0.361386,146,0.638614,258,0.076427,83,0.872933,0.923573,0.897539,0.594907,0.87637,0.937664,0.846309,0.284122,0.715878,0.153691,0.84139,0.846309,0.841976,0.594907,0.87637,0.893221,0.795078,0.846309,6.323,0.125,5.296875,0.125,5296.875,125,19083031,1356121,151999,98.120805,81.409396,?,?,?,?,-1,?,?
R_data_frame,6,6,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20221031.2057,13412,1490,1267,223,0,85.033557,14.966443,0,0.591837,0.21954,0.336117,55.540591,75.608671,1256.214634,1853.865763,-597.651129,0.843097,1.244205,-0.401108,554.85871,0.372388,44.169101,0.940147,1021,0.391089,158,0.608911,246,0.059853,65,0.865988,0.940147,0.901545,0.600602,0.887806,0.949438,0.850336,0.301277,0.698723,0.149664,0.845655,0.850336,0.843675,0.600602,0.887806,0.897296,0.794829,0.850336,6.323,0.123,5.390625,0.09375,5390.625,93.75,19197465,1356121,151999,98.657718,80.90604,?,?,?,?,-1,?,?
R_data_frame,6,7,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20221031.2058,13412,1490,1270,220,0,85.234899,14.765101,0,0.610068,0.219829,0.334996,55.613823,75.356354,1256.214634,5049.926655,-3793.712021,0.843097,3.389213,-2.546115,550.778754,0.36965,43.844319,0.923573,1003,0.339109,137,0.660891,267,0.076427,83,0.879825,0.923573,0.901168,0.612882,0.889384,0.948397,0.852349,0.267885,0.732115,0.147651,0.84811,0.852349,0.848853,0.612882,0.889384,0.896064,0.804695,0.852349,6.2,0.161,5.359375,0.140625,5359.375,140.625,19166233,1356121,151999,98.724832,80.637584,?,?,?,?,-1,?,?
R_data_frame,6,8,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20221031.2058,13412,1490,1244,246,0,83.489933,16.510067,0,0.566797,0.228688,0.347702,57.855027,78.214577,1256.214634,6180.775694,-4924.56106,0.843097,4.148172,-3.305075,516.871041,0.346893,41.145122,0.907919,986,0.361386,146,0.638614,258,0.092081,100,0.871025,0.907919,0.889089,0.568666,0.866412,0.933875,0.834899,0.288366,0.711634,0.165101,0.830258,0.834899,0.831628,0.568666,0.866411,0.882416,0.783127,0.834899,6.386,0.116,5.28125,0.09375,5281.25,93.75,18963440,1356121,151999,98.187919,81.006711,?,?,?,?,-1,?,?
R_data_frame,6,9,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20221031.2058,13412,1490,1247,243,0,83.691275,16.308725,0,0.557455,0.225076,0.343544,56.94118,77.279351,1256.214634,7217.6859,-5961.471266,0.843097,4.844084,-4.000987,529.641931,0.355464,42.161739,0.928177,1008,0.408416,165,0.591584,239,0.071823,78,0.859335,0.928177,0.89243,0.564587,0.875819,0.940157,0.836913,0.317152,0.682848,0.163087,0.830759,0.836913,0.830214,0.564587,0.875819,0.888054,0.777699,0.836913,6.22,0.138,5.515625,0.125,5515.625,125,19073199,1356121,151999,98.52349,80.939597,?,?,?,?,-1,?,?
R_data_frame,6,10,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20221031.2058,13412,1490,1242,248,0,83.355705,16.644295,0,0.561153,0.228332,0.345432,57.764778,77.704033,1256.214634,6156.313571,-4900.098937,0.843097,4.131754,-3.288657,518.089786,0.347711,41.242139,0.909761,988,0.371287,150,0.628713,254,0.090239,98,0.86819,0.909761,0.888489,0.563543,0.876288,0.9426,0.833557,0.295084,0.704916,0.166443,0.828441,0.833557,0.829779,0.563543,0.876288,0.886622,0.780223,0.833557,6.68,0.135,5.28125,0.125,5281.25,125,19062976,1356121,151999,98.724832,81.979866,?,?,?,?,-1,?,?
R_data_frame,7,1,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20221031.2058,13411,1491,1243,248,0,83.366868,16.633132,0,0.559825,0.228967,0.346782,57.936302,78.024164,1256.671115,2967.501251,-1710.830136,0.842838,1.990276,-1.147438,516.675284,0.346529,41.114599,0.911684,991,0.376238,152,0.623762,252,0.088316,96,0.867017,0.911684,0.888789,0.562611,0.872251,0.940464,0.833669,0.298223,0.701777,0.166331,0.828302,0.833669,0.829564,0.562611,0.872252,0.88381,0.779501,0.833669,6.455,0.141,5.34375,0.125,5343.75,125,19127234,1356020,152100,98.323273,81.690141,?,?,?,?,-1,?,?
